prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,norm_only_semantics
pos,orig,25,1.2991942639928311e-05,96149, «**,9.11741972231539e-06,2132,0.0003175684541929513,96149, «**,2.367117122048512e-05,1830,0.18786653853987048,False
pos,orig,26,1.4836884474789258e-05,96149, «**,9.837841389526147e-06,857,0.00029765197541564703,96149, «**,3.7424957554321736e-05,275,0.16107762868147807,False
pos,orig,27,1.5800298569956794e-05,96149, «**,1.0511592336115427e-05,367,0.0003501731844153255,96149, «**,3.56472228304483e-05,295,0.14810611671195836,False
pos,orig,28,1.646401869948022e-05,96149, «**,1.1129121958219912e-05,205,0.0003835812967736274,96149, «**,6.606463284697384e-05,45,0.17651232992123328,False
pos,orig,29,1.6988908100756817e-05,96149, «**,1.2026719559798948e-05,38,0.00043983873911201954,96149, «**,6.683069659629837e-05,29,0.15663489760198024,False
pos,orig,30,1.6357051208615303e-05,96149, «**,1.4233621186576784e-05,3,0.0003858819545712322,109769,-на,0.00016948569100350142,3,0.17110581881521597,False
pos,orig,31,1.845642145781312e-05,109769,-на,1.6500356650794856e-05,3,0.00040937724406830966,109769,-на,0.00026363643701188266,2,0.12635255790119,False
pos,orig,32,1.7748954633134417e-05,10874, Berlin,1.7748954633134417e-05,1,0.0003277306677773595,109769,-на,0.000275501050055027,2,0.12892471967857846,False
pos,orig,33,2.050043440249283e-05,10874, Berlin,2.050043440249283e-05,1,0.0004247833858244121,10874, Berlin,0.0004247833858244121,1,0.13625173954894942,False
pos,orig,34,2.3613658413523808e-05,10874, Berlin,2.3613658413523808e-05,1,0.0006069177761673927,10874, Berlin,0.0006069177761673927,1,0.14543278614019983,False
pos,orig,35,4.290975630283356e-05,10874, Berlin,4.290975630283356e-05,1,0.0023510227911174297,10874, Berlin,0.0023510227911174297,1,0.14666898668568604,False
pos,orig,36,4.8651618271833286e-05,10874, Berlin,4.8651618271833286e-05,1,0.0026349781546741724,10874, Berlin,0.0026349781546741724,1,0.1521294358505802,False
pos,orig,37,6.377198587870225e-05,1429," """,5.834586772834882e-05,2,0.0040452489629387856,1429," """,0.003233937546610832,2,0.23171127960288235,False
pos,orig,38,0.00028868208755739033,1429," """,0.0001235946110682562,6,0.02536039426922798,1429," """,0.005213631317019463,4,0.45057898083065556,False
pos,orig,39,0.0007938498165458441,10874, Berlin,0.0007938498165458441,1,0.027102168649435043,10874, Berlin,0.027102168649435043,1,0.2793008139014437,False
pos,orig,40,0.0026455081533640623,10874, Berlin,0.0026455081533640623,1,0.45546209812164307,10874, Berlin,0.45546209812164307,1,5.980131892728737,False
pos,no_filler,0,7.671560524613596e-06,9922,enda,7.624719728482887e-06,94622,9.6537560239085e-06,60284,terbury,7.869423825468402e-06,29120,0.0013359729885288212,False
pos,no_filler,1,7.737704436294734e-06,64303, estimés,7.597783223900478e-06,123963,4.125637860852294e-05,117577,随着时间的,5.239709025772754e-06,125819,0.03154949981066068,False
pos,no_filler,2,7.936827387311496e-06,99619, rattachée,7.5670659498427995e-06,117201,5.556187534239143e-05,117577,随着时间的,4.8012771003413945e-06,123420,0.06131165379885609,False
pos,no_filler,3,7.973570973263122e-06,76199,不管怎样,7.562145128758857e-06,113431,0.00020214794494677335,63715,说实,3.525408374116523e-06,117753,0.2142333922241299,False
pos,no_filler,4,8.096119017864112e-06,73790, hétérogènes,7.57164707465563e-06,99964,0.00011690190149238333,63715,说实,4.256482952769147e-06,113210,0.1525848996546433,False
pos,no_filler,5,8.095372322713956e-06,73790, hétérogènes,7.567448392364895e-06,99593,7.996529893716797e-05,63715,说实,4.743310455523897e-06,111932,0.10600847215665204,False
pos,no_filler,6,8.200056072382722e-06,19930, améric,7.470510809071129e-06,120389,5.3122163080843166e-05,63715,说实,4.13914312957786e-06,121740,0.09347075417718675,False
pos,no_filler,7,8.334865924553014e-06,122649, Així,7.5756533988169394e-06,86618,4.811531835002825e-05,76199,不管怎样,5.572563168243505e-06,96979,0.09911783676501412,False
pos,no_filler,8,8.34015281725442e-06,96089, ț,7.632793312950525e-06,63383,4.688250191975385e-05,63715,说实,6.963946816540556e-06,67541,0.09590940367292732,False
pos,no_filler,9,8.517845344613306e-06,128205, Daarnaast,7.598790034535341e-06,73431,6.934237899258733e-05,63715,说实,6.307739113253774e-06,79879,0.10155001541351595,False
pos,no_filler,10,8.863810762704816e-06,128205, Daarnaast,7.409486897813622e-06,111270,0.000107433064840734,63715,说实,4.088015430170344e-06,114336,0.14382216861486963,False
pos,no_filler,11,8.970488124759868e-06,128129,从那以后,7.601947345392546e-06,70366,0.00012536758731584996,63715,说实,6.150209173938492e-06,78313,0.13412865671971075,False
pos,no_filler,12,8.948471077019349e-06,86424, nuov,7.446627478202572e-06,103162,0.00010395640128990635,63715,说实,4.61653144157026e-06,105200,0.14603668172087322,False
pos,no_filler,13,8.9757886598818e-06,8617, simply,7.663771611987613e-06,56664,6.260118243517354e-05,92376, Daarna,7.072037988109514e-06,63963,0.10916433230215324,False
pos,no_filler,14,9.072200555237941e-06,86424, nuov,7.632081178599037e-06,63605,9.590851550456136e-05,16072,/Whats,7.166126579249976e-06,58178,0.1618143271153646,False
pos,no_filler,15,9.090019375435077e-06,86424, nuov,7.647155143786222e-06,60736,0.0001115112827392295,96149, «**,7.049275609460892e-06,60992,0.1476001867487827,False
pos,no_filler,16,9.552752089803107e-06,86424, nuov,7.728226592007559e-06,46588,0.00010825073695741594,96149, «**,8.09523589850869e-06,46388,0.1338876875280206,False
pos,no_filler,17,1.0070352800539695e-05,128129,从那以后,7.708843440923374e-06,51673,0.0002328053960809484,128129,从那以后,8.967004760052077e-06,36213,0.19617942745848113,False
pos,no_filler,18,1.0057014151243493e-05,35635, ofic,7.800612365826964e-06,40941,0.0001657454704400152,128129,从那以后,1.0360848136770073e-05,26018,0.2169273069694136,False
pos,no_filler,19,1.0115645636687987e-05,27409, cerem,7.5467064561962616e-06,73572,0.00015646740212105215,96149, «**,6.808137641201029e-06,58843,0.21595603494866586,False
pos,no_filler,20,1.1194873877684586e-05,86424, nuov,7.677154826524202e-06,57214,0.00027983213658444583,96149, «**,8.046251423365902e-06,42369,0.2678005705143926,False
pos,no_filler,21,1.1336273928463925e-05,86424, nuov,7.70847236708505e-06,53779,0.00024732761085033417,96149, «**,7.781594831612892e-06,45411,0.24530483132274145,False
pos,no_filler,22,1.211756534758024e-05,86424, nuov,7.52362120692851e-06,70532,0.0003129129472654313,96149, «**,6.552145350724459e-06,59130,0.2611153254035476,False
pos,no_filler,23,1.2343229172984138e-05,96149, «**,7.997873581189197e-06,34040,0.0003692581958603114,96149, «**,1.1326848834869452e-05,21287,0.24013081926285929,False
pos,no_filler,24,1.4034355444891844e-05,96149, «**,8.353648809134029e-06,19547,0.0006212962907738984,96149, «**,1.3889201909478288e-05,12929,0.23664447295589386,False
pos,no_filler,25,1.4463155821431428e-05,96149, «**,9.316278010373935e-06,2599,0.0007112500024959445,96149, «**,2.9259763323352672e-05,1438,0.24253956527518106,False
pos,no_filler,26,1.657821485423483e-05,96149, «**,1.0406041837995872e-05,769,0.0005321116768755019,96149, «**,5.555343159358017e-05,89,0.18309997487771368,False
pos,no_filler,27,1.8210561393061653e-05,96149, «**,1.1333279871905688e-05,320,0.0007380786701105535,96149, «**,4.762781463796273e-05,237,0.20166505058389536,False
pos,no_filler,28,1.8416303646517918e-05,96149, «**,1.2062810128554702e-05,209,0.0006387809989973903,96149, «**,0.00010146475688088685,13,0.1903984456280414,False
pos,no_filler,29,1.9564200556487776e-05,96149, «**,1.3472099453792907e-05,31,0.0008184219477698207,96149, «**,0.00010452293645357713,13,0.18861505003208814,False
pos,no_filler,30,1.8701011867960915e-05,96149, «**,1.610883919056505e-05,3,0.0005603351164609194,96149, «**,0.0002896105288527906,2,0.17721065472614606,False
pos,no_filler,31,1.9635572243714705e-05,96149, «**,1.8237737094750628e-05,2,0.00044145798892714083,10874, Berlin,0.00044145798892714083,1,0.13191914185949785,True
pos,no_filler,32,1.986418828892056e-05,10874, Berlin,1.986418828892056e-05,1,0.0004584146081469953,10874, Berlin,0.0004584146081469953,1,0.13057161479432505,False
pos,no_filler,33,2.2879512471263297e-05,10874, Berlin,2.2879512471263297e-05,1,0.0007469449774362147,10874, Berlin,0.0007469449774362147,1,0.13960603542679925,False
pos,no_filler,34,2.6086401703651063e-05,10874, Berlin,2.6086401703651063e-05,1,0.0009757582447491586,10874, Berlin,0.0009757582447491586,1,0.14651579313942997,False
pos,no_filler,35,5.6166732974816114e-05,10874, Berlin,5.6166732974816114e-05,1,0.006517163943499327,10874, Berlin,0.006517163943499327,1,0.2108500635250313,False
pos,no_filler,36,6.189627310959622e-05,10874, Berlin,6.189627310959622e-05,1,0.005357090383768082,10874, Berlin,0.005357090383768082,1,0.1730373022224778,False
pos,no_filler,37,7.594846101710573e-05,10874, Berlin,7.594846101710573e-05,1,0.006430555135011673,10874, Berlin,0.006430555135011673,1,0.23731333498293067,False
pos,no_filler,38,0.0003717335930559784,1957, _,0.00016749330097809434,3,0.03311803564429283,1957, _,0.00877473596483469,2,0.45072073753062925,False
pos,no_filler,39,0.0008692022529430687,10874, Berlin,0.0008692022529430687,1,0.02626841329038143,10874, Berlin,0.02626841329038143,1,0.21635490571167942,False
pos,no_filler,40,0.0021353978663682938,10874, Berlin,0.0021353978663682938,1,0.5480958819389343,10874, Berlin,0.5480958819389343,1,6.687781338997298,False
ctl,orig,0,7.668009857297875e-06,114248,agrada,7.624102181580383e-06,100087,9.551221410220023e-06,78388, Forbes,7.271568847500021e-06,112468,0.0014594629140170024,False
ctl,orig,1,7.74693580751773e-06,83673,此之前,7.616817583766533e-06,96390,3.6260869819670916e-05,117577,随着时间的,7.193913461378543e-06,76737,0.025096501146432356,False
ctl,orig,2,7.970864317030646e-06,117577,随着时间的,7.588993412355194e-06,103251,6.312991899903864e-05,117577,随着时间的,5.475477792060701e-06,114047,0.053828780025598565,False
ctl,orig,3,8.029279342736118e-06,73790, hétérogènes,7.618064501002664e-06,73956,0.00017226857016794384,117577,随着时间的,4.938865004078252e-06,96020,0.18632258578958097,False
ctl,orig,4,8.059139872784726e-06,68637, quelcon,7.643534445378464e-06,54035,8.108430483844131e-05,46993,oł,5.9684512052626815e-06,84140,0.12797588064485266,False
ctl,orig,5,8.210728083213326e-06,26570,народ,7.678438123548403e-06,37164,6.600477354368195e-05,26570,народ,7.74438649386866e-06,52880,0.09209647306088908,False
ctl,orig,6,8.273405910586007e-06,26570,народ,7.722075679339468e-06,25566,5.7567191106500104e-05,26570,народ,8.719480319996364e-06,37232,0.08406609789306764,False
ctl,orig,7,8.393444659304805e-06,26570,народ,7.786173227941617e-06,15707,6.22060033492744e-05,26570,народ,1.0335033948649652e-05,20198,0.09332808381938038,False
ctl,orig,8,8.557498404115904e-06,68637, quelcon,7.892107532825321e-06,5883,5.5307751608779654e-05,68637, quelcon,1.3420374671113677e-05,6052,0.09392375647955939,False
ctl,orig,9,8.728946340852417e-06,8617, simply,7.9385226854356e-06,5157,6.145690713310614e-05,8617, simply,1.31533752210089e-05,7346,0.1012784440588879,False
ctl,orig,10,8.865939889801666e-06,73790, hétérogènes,7.874150469433516e-06,16410,8.358904597116634e-05,73790, hétérogènes,1.1042979167541489e-05,19069,0.14482038816722442,False
ctl,orig,11,9.096890607906971e-06,8617, simply,7.92384616943309e-06,11919,9.404336014995351e-05,128129,从那以后,1.0890445082623046e-05,19408,0.13630747267674465,False
ctl,orig,12,9.430355021322612e-06,8617, simply,7.814361197233666e-06,25973,0.00016503778169862926,8617, simply,9.066619895747863e-06,34135,0.13857231220595698,False
ctl,orig,13,9.36979540711036e-06,8617, simply,8.004381015780382e-06,7806,9.414863598067313e-05,8617, simply,1.1094944056821987e-05,16658,0.11042047208622383,False
ctl,orig,14,8.996181350084953e-06,85588,стен,7.739165994280484e-06,42259,8.717484888620675e-05,85588,стен,7.894082955317572e-06,48025,0.16100006450593893,False
ctl,orig,15,9.213461453327909e-06,107291,luš,7.6861315392307e-06,53017,9.014831448439509e-05,107291,luš,6.645905614277581e-06,67373,0.15784759026887663,False
ctl,orig,16,9.543723535898607e-06,107291,luš,7.608087798871566e-06,67847,0.00010814613051479682,107291,luš,5.830441750731552e-06,82336,0.14657105331493533,False
ctl,orig,17,9.625539860280696e-06,107291,luš,7.875448318372946e-06,27355,0.00012868409976363182,107291,luš,1.043633801600663e-05,25137,0.19234664359918394,False
ctl,orig,18,9.82701840257505e-06,107291,luš,7.773940524202771e-06,42026,0.00013989710714668036,107291,luš,8.937706297729164e-06,36136,0.20281011107333993,False
ctl,orig,19,1.049864113156218e-05,107291,luš,7.452683803421678e-06,88996,0.00019109311688225716,107291,luš,5.525437700271141e-06,82719,0.18317644266385355,False
ctl,orig,20,1.0503680641704705e-05,107291,luš,7.589654160256032e-06,68640,0.0001401739864377305,107291,luš,6.7624773691932205e-06,61186,0.200913013447335,False
ctl,orig,21,1.1078534043917898e-05,8617, simply,8.599964530731086e-06,3013,0.00019688649626914412,8617, simply,2.034454701060895e-05,2575,0.1697075676169543,False
ctl,orig,22,1.110878565668827e-05,50907,ว่า,8.219147275667638e-06,14529,0.0002145215548807755,8617, simply,1.463086391595425e-05,8975,0.17493587244993072,False
ctl,orig,23,1.1378580893506296e-05,50907,ว่า,8.80634252098389e-06,1935,0.00019258933025412261,50907,ว่า,2.483280695741996e-05,1217,0.17563144553242965,False
ctl,orig,24,1.1970273590122815e-05,128301, Při,9.605828381609172e-06,281,0.00021664997620973736,8617, simply,4.027161412523128e-05,183,0.1780513381703105,False
ctl,orig,25,1.2554969543998595e-05,96149, «**,1.0994710464728996e-05,18,0.0002441825345158577,96149, «**,8.559863636037335e-05,17,0.18274126206367658,False
ctl,orig,26,1.420041371602565e-05,96149, «**,1.0863485840673093e-05,86,0.0002275070728501305,96149, «**,7.687892502872273e-05,18,0.1590654316663832,False
ctl,orig,27,1.4855504559818655e-05,96149, «**,1.1889937923115212e-05,26,0.00025591475423425436,96149, «**,6.60977020743303e-05,23,0.14611156941640832,False
ctl,orig,28,1.5588306268909946e-05,96149, «**,1.3275372111820616e-05,10,0.00028515097801573575,96149, «**,0.00018626733799465,4,0.17403770380471537,False
ctl,orig,29,1.5955056369421072e-05,96149, «**,1.3805668459099252e-05,5,0.00031884032068774104,96149, «**,0.000128095387481153,4,0.15734723899293832,False
ctl,orig,30,1.6415908248745836e-05,6993, Paris,1.6415908248745836e-05,1,0.00034461208269931376,6993, Paris,0.00034461208269931376,1,0.17108199921807146,False
ctl,orig,31,1.806895488698501e-05,6993, Paris,1.806895488698501e-05,1,0.0004212639178149402,6993, Paris,0.0004212639178149402,1,0.12687346110390638,False
ctl,orig,32,1.9600636733230203e-05,6993, Paris,1.9600636733230203e-05,1,0.00044233346125110984,6993, Paris,0.00044233346125110984,1,0.12985666141685698,False
ctl,orig,33,3.234436735510826e-05,6993, Paris,3.234436735510826e-05,1,0.0024924748577177525,6993, Paris,0.0024924748577177525,1,0.15607464261896328,False
ctl,orig,34,3.9663333154749125e-05,6993, Paris,3.9663333154749125e-05,1,0.003875872353091836,6993, Paris,0.003875872353091836,1,0.17745858921519614,False
ctl,orig,35,5.989543205942027e-05,6993, Paris,5.989543205942027e-05,1,0.00634051114320755,6993, Paris,0.00634051114320755,1,0.184969942240545,False
ctl,orig,36,6.409647176042199e-05,6993, Paris,6.409647176042199e-05,1,0.005343371070921421,6993, Paris,0.005343371070921421,1,0.18284460213901377,False
ctl,orig,37,8.98770522326231e-05,6993, Paris,8.98770522326231e-05,1,0.008080510422587395,6993, Paris,0.008080510422587395,1,0.2579897557024296,False
ctl,orig,38,0.0002778847992885858,1429," """,0.00022986423573456705,2,0.022819261997938156,1429," """,0.01669558882713318,2,0.4480512228239367,False
ctl,orig,39,0.001173940021544695,6993, Paris,0.001173940021544695,1,0.03783499076962471,6993, Paris,0.03783499076962471,1,0.27297230380415083,False
ctl,orig,40,0.011851425282657146,1429," """,0.005314822308719158,4,0.4680079519748688,6993, Paris,0.4680079519748688,1,4.661233059618539,True
